20131205-163652	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3828	117	2465	0	0	0	0	0	0	16769	39	257	275	NORM	PA_E	1	0
20131205-163656	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3915	117	2469	0	0	0	0	0	0	16770	39	257	266	NORM	PA_E	1	0
20131205-163658	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3948	117	2470	0	0	0	0	0	0	16774	39	266	275	NORM	PA_E	1	0
20131205-163700	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3974	117	2472	0	0	0	0	0	0	16772	36	231	248	NORM	PA_E	1	0
20131205-163702	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4032	117	2474	0	0	0	0	0	0	16774	34	213	239	NORM	PA_E	1	0
20131205-163704	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4089	117	2476	0	0	0	0	0	0	16774	31	204	213	NORM	PA_E	1	0
20131205-163706	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4113	117	2477	519	5328	0	0	1216	1221	16750	306	2586	2462	NORM	PA_E	1	0
20131205-163708	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4248	117	2479	831	9224	0	0	1727	1716	16743	573	3955	3813	NORM	PA_E	1	0
20131205-163710	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4449	117	2481	1029	11500	0	0	2022	2022	16733	743	4879	4941	NORM	PA_E	1	0
20131205-163712	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4683	117	2483	843	9902	0	0	1682	1477	16736	649	4061	4133	NORM	PA_E	1	0
20131205-163714	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4823	117	2485	0	2	0	0	1	2	16757	70	311	346	NORM	PA_E	1	0
20131205-163716	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4861	117	2487	0	0	0	0	0	0	16771	28	177	195	NORM	PA_E	1	0
20131205-163718	27070	951137	4505327	1758681	2746646	1420757	19879	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4895	117	2490	0	0	0	0	0	0	16768	20	133	151	NORM	PA_E	1	0
