20120210-192732	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192735	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192738	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192740	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192743	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192746	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192749	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192752	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192755	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192758	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192800	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192803	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192806	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192809	15546	990244	8899182	3391950	5507232	1102253	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192812	15546	990244	8899182	3391950	5507232	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192815	15546	990244	8899182	3391950	5507232	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192818	15546	990244	8899182	3391950	5507232	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192820	15546	990244	8899182	3391950	5507232	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192823	15546	990244	8899182	3391950	5507232	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192826	15546	990244	8899182	3391950	5507232	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192829	15546	990244	8899182	3391950	5507232	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192832	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192835	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192838	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192840	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192843	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192846	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192849	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192852	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192855	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192858	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192900	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192903	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192906	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192909	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192912	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192915	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192918	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192921	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192923	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192926	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192929	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192932	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192935	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192937	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192940	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192943	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192946	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192949	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192952	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192954	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	117	NORM	PA_E	14	0
20120210-192957	15546	990244	8899183	3391952	5507231	1102254	7140	0	0	0	0	0	0	0	0	1	1	2	0	1	1	0	0	117	NORM	PA_E	14	0
