20120111-170710	15535	990244	9494840	3570796	5924044	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6295	126	NORM	PA_E	10	0
20120111-170713	15535	990244	9494840	3570796	5924044	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6287	126	NORM	PA_E	10	0
20120111-170716	15535	990244	9494840	3570796	5924044	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6273	126	NORM	PA_E	10	0
20120111-170718	15535	990244	9494844	3570796	5924048	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6221	126	NORM	PA_E	10	0
20120111-170721	15535	990244	9494844	3570796	5924048	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6200	126	NORM	PA_E	10	0
20120111-170724	15535	990244	9494844	3570796	5924048	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6312	126	NORM	PA_E	10	0
20120111-170727	15535	990244	9494844	3570796	5924048	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6477	126	NORM	PA_E	10	0
20120111-170730	15535	990244	9494844	3570796	5924048	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6612	126	NORM	PA_E	10	0
20120111-170733	15535	990244	9494844	3570796	5924048	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6696	126	NORM	PA_E	10	0
20120111-170736	15535	990244	9494844	3570796	5924048	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6585	126	NORM	PA_E	10	0
20120111-170738	15535	990244	9494844	3570796	5924048	1162879	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6487	126	NORM	PA_E	10	0
20120111-170741	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6430	126	NORM	PA_E	10	0
20120111-170744	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6377	126	NORM	PA_E	10	0
20120111-170747	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6326	126	NORM	PA_E	10	0
20120111-170750	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6274	126	NORM	PA_E	10	0
20120111-170753	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6252	126	NORM	PA_E	10	0
20120111-170756	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6283	126	NORM	PA_E	10	0
20120111-170759	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6312	126	NORM	PA_E	10	0
20120111-170801	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6299	126	NORM	PA_E	10	0
20120111-170804	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6212	126	NORM	PA_E	10	0
20120111-170807	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6124	126	NORM	PA_E	10	0
20120111-170810	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6008	126	NORM	PA_E	10	0
20120111-170813	15535	990244	9494844	3570796	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5641	126	NORM	PA_E	10	0
20120111-170816	15535	990244	9494844	3570797	5924048	1162880	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5219	126	NORM	PA_E	10	0
20120111-170819	15535	990244	9494854	3570797	5924057	1162881	8325	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	4859	126	NORM	PA_E	10	0
