20131206-113758	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17625	0	62	62	ON	N_D	0	0
20131206-113802	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17654	0	62	62	STDBY_I	N_D	0	0
20131206-113806	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17667	0	62	62	STDBY	N_D	0	0
20131206-113809	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9509	9509	0	0	17654	0	71	71	STDBY	N_D	0	0
20131206-113813	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9509	9509	0	0	17634	0	62	62	STDBY	N_D	0	0
20131206-113817	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9509	9509	0	0	17573	0	62	62	STDBY	N_D	0	0
20131206-113820	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9509	9509	0	0	17557	0	62	62	STDBY	N_D	0	0
20131206-113824	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9509	9509	0	0	17534	0	62	62	STDBY	N_D	0	0
20131206-113828	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9509	9509	0	0	17569	0	71	71	STDBY	N_D	0	0
20131206-113831	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63975	0	9444	9444	0	0	17589	0	71	71	STDBY	N_D	0	0
20131206-113835	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17561	0	71	71	STDBY	N_D	0	0
20131206-113839	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17536	0	71	71	STDBY	N_D	0	0
20131206-113842	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17558	0	88	88	STDBY	N_D	0	0
20131206-113846	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17553	0	88	88	STDBY	N_D	0	0
20131206-113850	0	0	4508400	1759777	2748623	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17549	0	97	97	STDBY	N_D	0	0
20131206-113853	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17520	0	88	88	STDBY	N_D	0	0
20131206-113857	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17512	0	71	71	STDBY	N_D	0	0
20131206-113901	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17503	0	71	71	STDBY	N_D	0	0
20131206-113905	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17528	0	71	71	STDBY	N_D	0	0
20131206-113907	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9444	0	0	17536	0	71	71	STDBY	N_D	0	0
20131206-113910	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9509	9509	0	0	17584	0	71	71	STDBY	N_D	0	0
20131206-113914	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17572	0	62	62	STDBY	N_D	0	0
20131206-113918	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17522	0	71	71	STDBY	N_D	0	0
20131206-113921	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9444	0	0	17514	0	62	62	STDBY	N_D	0	0
20131206-113925	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17509	0	71	71	STDBY	N_D	0	0
20131206-113929	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17500	0	71	71	STDBY	N_D	0	0
20131206-113933	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17500	0	71	71	STDBY	N_D	0	0
20131206-113936	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17498	0	71	71	STDBY	N_D	0	0
20131206-113940	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17507	0	88	88	STDBY	N_D	0	0
20131206-113944	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17487	0	88	88	STDBY	N_D	0	0
20131206-113947	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9509	9509	0	0	17508	0	88	88	STDBY	N_D	0	0
20131206-113951	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17499	0	88	88	STDBY	N_D	0	0
20131206-113955	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17506	0	88	88	STDBY	N_D	0	0
20131206-113959	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17493	0	79	79	STDBY	N_D	0	0
20131206-114002	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17481	0	62	62	STDBY	N_D	0	0
20131206-114006	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9509	9509	0	0	17472	0	62	71	STDBY	N_D	0	0
20131206-114010	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17493	0	71	71	STDBY	N_D	0	0
20131206-114013	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17495	0	62	62	STDBY	N_D	0	0
20131206-114017	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17468	0	62	62	STDBY	N_D	0	0
20131206-114021	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17525	0	62	71	STDBY	N_D	0	0
20131206-114024	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17484	0	71	71	STDBY	N_D	0	0
20131206-114028	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17504	0	71	71	STDBY	N_D	0	0
20131206-114032	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17487	0	71	71	STDBY	N_D	0	0
20131206-114035	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17494	0	71	71	STDBY	N_D	0	0
20131206-114039	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17511	0	71	71	STDBY	N_D	0	0
20131206-114043	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9509	9509	0	0	17511	0	88	88	STDBY	N_D	0	0
20131206-114047	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17554	0	79	79	STDBY	N_D	0	0
20131206-114050	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17523	0	88	88	STDBY	N_D	0	0
20131206-114054	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17541	0	88	88	STDBY	N_D	0	0
20131206-114058	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17543	0	88	88	STDBY	N_D	0	0
20131206-114101	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9509	9509	0	0	17539	0	79	79	STDBY	N_D	0	0
20131206-114105	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17563	0	88	88	STDBY	N_D	0	0
20131206-114109	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17548	0	71	71	STDBY	N_D	0	0
20131206-114112	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17530	0	71	71	STDBY	N_D	0	0
20131206-114116	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17463	0	71	71	STDBY	N_D	0	0
20131206-114120	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17512	0	71	71	STDBY	N_D	0	0
20131206-114124	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17531	0	71	71	STDBY	N_D	0	0
20131206-114127	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17419	0	71	71	STDBY	N_D	0	0
20131206-114131	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17529	0	71	71	STDBY	N_D	0	0
20131206-114135	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17493	0	71	71	STDBY	N_D	0	0
20131206-114138	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17511	0	71	71	STDBY	N_D	0	0
20131206-114142	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9509	0	0	17468	0	88	88	STDBY	N_D	0	0
20131206-114146	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9509	9509	0	0	17499	0	88	88	STDBY	N_D	0	0
20131206-114149	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17530	0	79	79	STDBY	N_D	0	0
20131206-114153	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17547	0	88	88	STDBY	N_D	0	0
20131206-114157	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17531	0	88	88	STDBY	N_D	0	0
20131206-114200	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17536	0	71	71	STDBY	N_D	0	0
20131206-114204	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17569	0	62	62	STDBY	N_D	0	0
20131206-114208	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17545	0	71	71	STDBY	N_D	0	0
20131206-114211	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17512	0	71	71	STDBY	N_D	0	0
20131206-114215	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17536	0	71	71	STDBY	N_D	0	0
20131206-114219	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17494	0	71	71	STDBY	N_D	0	0
20131206-114223	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17500	0	71	71	STDBY	N_D	0	0
20131206-114226	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17490	0	71	71	STDBY	N_D	0	0
20131206-114230	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17474	0	71	71	STDBY	N_D	0	0
20131206-114234	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9509	9444	0	0	17462	0	71	71	STDBY	N_D	0	0
20131206-114237	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17515	0	71	71	STDBY	N_D	0	0
20131206-114241	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17468	0	88	88	STDBY	N_D	0	0
20131206-114245	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17472	0	88	88	STDBY	N_D	0	0
20131206-114248	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17456	0	71	71	STDBY	N_D	0	0
20131206-114252	0	0	4508401	1759777	2748624	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17493	0	88	88	STDBY	N_D	0	0
20131206-114256	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17496	0	88	88	STDBY	N_D	0	0
20131206-114259	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17490	0	71	71	STDBY	N_D	0	0
20131206-114303	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17507	0	71	71	STDBY	N_D	0	0
20131206-114307	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17516	0	71	71	STDBY	N_D	0	0
20131206-114310	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17499	0	71	71	STDBY	N_D	0	0
20131206-114314	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17491	0	62	71	STDBY	N_D	0	0
20131206-114318	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17487	0	71	71	STDBY	N_D	0	0
20131206-114322	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17498	0	71	71	STDBY	N_D	0	0
20131206-114325	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17510	0	71	71	STDBY	N_D	0	0
20131206-114329	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17518	0	71	71	STDBY	N_D	0	0
20131206-114333	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17499	0	71	71	STDBY	N_D	0	0
20131206-114336	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17500	0	62	62	STDBY	N_D	0	0
20131206-114340	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17510	0	88	88	STDBY	N_D	0	0
20131206-114344	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9509	9509	0	0	17557	0	88	88	STDBY	N_D	0	0
20131206-114347	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9444	0	0	17573	0	71	71	STDBY	N_D	0	0
20131206-114351	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17626	0	79	88	STDBY	N_D	0	0
20131206-114355	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9509	0	0	17622	0	88	88	STDBY	N_D	0	0
20131206-114358	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9509	9509	0	0	17600	0	71	71	STDBY	N_D	0	0
20131206-114402	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63952	0	9444	9444	0	0	17603	0	62	62	STDBY	N_D	0	0
20131206-114406	0	0	4508402	1759777	2748625	1421177	20456	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	118	0	63963	0	9444	9444	0	0	17614	0	62	62	STDBY	N_D	0	0
