20110810-141518	15524	951276	8472614	3223027	5249587	1058464	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3103	132	14231	234	1849	0	0	484	479	NORM	PA_E	10	0
20110810-141522	15524	951276	8472623	3223027	5249596	1058464	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3019	132	14234	273	2667	0	0	760	723	NORM	PA_E	10	0
20110810-141525	15524	951276	8472623	3223027	5249596	1058464	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3037	132	14236	738	5561	0	0	1467	1630	NORM	PA_E	10	0
20110810-141529	15524	951276	8472623	3223027	5249596	1058464	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3158	132	14239	908	7215	0	0	1814	1818	NORM	PA_E	10	0
20110810-141533	15524	951276	8472623	3223027	5249596	1058464	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3284	132	14241	1027	8422	0	0	2044	2034	NORM	PA_E	10	0
20110810-141536	15524	951276	8472623	3223027	5249596	1058464	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3443	132	14244	980	8400	0	0	1952	1940	NORM	PA_E	10	0
20110810-141540	15524	951276	8472623	3223027	5249596	1058464	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3578	132	14247	949	8366	0	0	1858	1869	NORM	PA_E	10	0
20110810-141544	15524	951276	8472623	3223027	5249596	1058464	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3688	132	14250	750	6926	0	0	1517	1503	NORM	PA_E	10	0
20110810-141547	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3766	132	14252	807	7568	0	0	1858	1817	NORM	PA_E	10	0
20110810-141551	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3869	132	14255	884	8530	0	0	1780	1785	NORM	PA_E	10	0
20110810-141555	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3968	132	14259	710	7012	0	0	1418	1411	NORM	PA_E	10	0
20110810-141558	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4022	132	14262	419	4171	0	0	286	21	NORM	PA_E	10	0
20110810-141602	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3990	132	14265	0	0	0	0	65529	65526	NORM	PA_E	10	0
20110810-141606	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3839	132	14268	64622	0	4947	0	63676	63666	NORM	PA_E	10	0
20110810-141609	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3604	132	14271	64622	0	4947	0	63661	63671	NORM	PA_E	10	0
20110810-141613	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3400	132	14274	64622	0	4947	0	63675	63694	NORM	PA_E	10	0
20110810-141617	15524	951276	8472623	3223027	5249596	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3194	132	14277	64622	0	4754	0	64717	64697	NORM	PA_E	10	0
20110810-141620	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3008	132	14279	64312	0	6617	0	63057	63066	NORM	PA_E	10	0
20110810-141624	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2757	132	14281	63861	0	9059	0	61447	61377	NORM	PA_E	10	0
20110810-141628	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2276	132	14283	63017	0	13942	0	60135	60135	NORM	PA_E	10	0
20110810-141631	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1639	132	14285	63231	0	12464	0	60897	60885	NORM	PA_E	10	0
20110810-141635	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1028	132	14286	63111	0	12850	0	60753	60750	NORM	PA_E	10	0
20110810-141639	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	549	132	14286	63754	0	10472	10472	0	0	NORM	PA_E	10	0
20110810-141642	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	86	132	14287	63468	0	5846	4304	0	0	NORM	PA_E	10	0
20110810-141646	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	133	14287	64029	0	8159	8159	0	0	NORM	CH_I	11	0
20110810-141650	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	133	14287	63980	0	8352	8288	0	0	NORM	CH_E	11	0
20110810-141653	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	133	14287	63980	0	8416	8416	0	0	NORM	CH_E	11	0
20110810-141657	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	133	14287	63969	0	8416	8416	0	0	NORM	CH_E	11	0
20110810-141701	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	133	14287	63969	0	8416	8416	0	0	NORM	CH_E	11	0
20110810-141704	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	133	14287	63969	0	8416	8481	0	0	NORM	CH_E	11	0
20110810-141708	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14287	63957	0	8481	8416	0	0	NORM	CH_E	11	0
20110810-141712	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14287	63946	0	8416	8416	0	0	NORM	CH_E	11	0
20110810-141715	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	133	14287	63956	0	8416	8416	0	0	NORM	CH_E	11	0
20110810-141719	15524	951276	8472631	3223029	5249602	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	133	14287	63969	0	8416	8481	0	0	NORM	CH_E	11	0
20110810-141722	15524	951276	8472631	3223032	5249599	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	133	14287	63969	0	8481	8481	0	0	NORM	CH_E	11	0
20110810-141726	15524	951276	8472631	3223032	5249599	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	105	133	14287	2467	11136	0	0	4941	4934	NORM	CH_E	11	0
20110810-141730	15524	951276	8472631	3223032	5249599	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	980	133	14287	2898	13083	0	0	5805	5801	NORM	PA_I	11	0
20110810-141733	15524	951276	8472631	3223032	5249599	1058465	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1993	133	14288	2833	14829	0	0	5423	5348	NORM	PA_E	11	0
20110810-141737	15524	951276	8472631	3223032	5249599	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2821	133	14290	2273	16429	0	0	4350	4304	NORM	PA_E	11	0
20110810-141741	15524	951276	8472631	3223032	5249599	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3497	133	14293	1845	16428	0	0	3584	3581	NORM	PA_E	11	0
20110810-141744	15524	951276	8472631	3223032	5249599	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4119	133	14296	1589	16461	0	0	3108	3102	NORM	PA_E	11	0
20110810-141748	15524	951276	8472631	3223032	5249599	1058465	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4638	133	14299	1411	16433	0	0	2780	2777	NORM	PA_E	11	0
20110810-141752	15524	951276	8472631	3223032	5249599	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5086	133	14303	1284	16367	0	0	2518	2524	NORM	PA_E	11	0
20110810-141755	15524	951276	8472631	3223032	5249599	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5541	133	14308	1184	16401	0	0	2354	2340	NORM	PA_E	11	0
20110810-141759	15524	951276	8472631	3223032	5249599	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5967	133	14312	1096	16353	0	0	2166	2181	NORM	PA_E	11	0
20110810-141803	15524	951276	8472631	3223032	5249599	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6320	133	14317	1034	16328	0	0	2051	2053	NORM	PA_E	11	0
20110810-141806	15524	951276	8472631	3223032	5249599	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6613	133	14322	992	16280	0	0	1972	1967	NORM	PA_E	11	0
20110810-141810	15524	951276	8472631	3223032	5249599	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6835	133	14328	798	13584	0	0	1591	1597	NORM	PA_E	11	0
20110810-141814	15524	951276	8472631	3223032	5249599	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	7018	133	14333	684	11020	0	0	448	2	NORM	PA_E	11	0
20110810-141817	15524	951276	8472631	3223032	5249599	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	7028	133	14338	65405	0	706	0	65249	65266	NORM	PA_E	11	0
20110810-141821	15524	951276	8472631	3223032	5249621	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	7004	133	14344	64352	0	6810	0	62958	62957	NORM	PA_E	11	0
20110810-141825	15524	951276	8472653	3223032	5249621	1058466	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6601	133	14350	63418	0	11436	4240	62795	62802	NORM	PA_E	11	0
20110810-141828	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6080	133	14354	63334	0	11693	3855	62535	62535	NORM	PA_E	11	0
20110810-141832	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5532	133	14359	63549	0	8609	771	62824	63256	NORM	PA_E	11	0
20110810-141836	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5240	133	14363	64089	0	8031	0	62080	62067	NORM	PA_E	11	0
20110810-141839	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4835	133	14367	63130	0	13428	3726	61751	61751	NORM	PA_E	11	0
20110810-141843	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4299	133	14371	63801	0	9701	0	61367	61294	NORM	PA_E	11	0
20110810-141847	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3793	133	14374	62843	0	14584	1927	60672	60669	NORM	PA_E	11	0
20110810-141850	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3222	133	14377	63885	0	8159	0	62514	62499	NORM	PA_E	11	0
20110810-141854	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2837	133	14379	63489	0	10986	0	60939	60939	NORM	PA_E	11	0
20110810-141858	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2266	133	14381	63262	0	12143	0	60951	60964	NORM	PA_E	11	0
20110810-141901	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1693	133	14383	63645	0	10344	0	60439	60429	NORM	PA_E	11	0
20110810-141905	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	985	133	14384	62543	0	16062	0	59486	59484	NORM	PA_E	11	0
20110810-141909	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	280	133	14385	63537	0	10858	10858	0	0	NORM	PA_E	11	0
20110810-141912	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14385	63812	0	9059	9059	0	0	NORM	CH_I	12	0
20110810-141916	15524	951276	8472653	3223032	5249621	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14385	63897	0	8673	8673	0	0	NORM	CH_E	12	0
20110810-141920	15524	951276	8472653	3223047	5249621	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14385	63933	0	8545	8545	0	0	NORM	CH_E	12	0
20110810-141923	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14385	63946	0	8416	8416	0	0	NORM	CH_E	12	0
20110810-141927	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14385	63946	0	8481	8416	0	0	NORM	CH_E	12	0
20110810-141931	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	134	14385	63957	0	8416	8416	0	0	NORM	CH_E	12	0
20110810-141934	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	134	14385	63957	0	8416	8416	0	0	NORM	CH_E	12	0
20110810-141938	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	134	14385	64575	2608	6939	706	2964	3439	NORM	CH_E	12	0
20110810-141941	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	380	134	14385	1854	8326	0	0	3703	3706	NORM	PA_I	12	0
20110810-141945	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	931	134	14385	1847	8277	0	0	4612	4618	NORM	PA_E	12	0
20110810-141949	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1562	134	14386	2316	10371	0	0	4658	4676	NORM	PA_E	12	0
20110810-141952	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	2256	134	14388	2131	12816	0	0	4388	4403	NORM	PA_E	12	0
20110810-141956	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2862	134	14390	1831	13247	0	0	3548	3535	NORM	PA_E	12	0
20110810-142000	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3317	134	14392	1576	13229	0	0	3101	3085	NORM	PA_E	12	0
20110810-142004	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3725	134	14395	1406	13196	0	0	2777	2764	NORM	PA_E	12	0
20110810-142007	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4170	134	14398	1266	13239	0	0	2494	2476	NORM	PA_E	12	0
20110810-142011	15524	951276	8472653	3223047	5249606	1058467	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4606	134	14402	1142	13194	0	0	2256	2255	NORM	PA_E	12	0
20110810-142014	15524	951276	8472653	3223047	5249606	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5029	134	14406	1170	14809	0	0	2309	2308	NORM	PA_E	12	0
20110810-142018	15524	951276	8472653	3223047	5249606	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5485	134	14410	1080	14783	0	0	2150	2125	NORM	PA_E	12	0
20110810-142022	15524	951276	8472666	3223047	5249619	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5869	134	14414	1008	14767	0	0	1995	1993	NORM	PA_E	12	0
20110810-142026	15524	951276	8472666	3223047	5249619	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6231	134	14419	949	14742	0	0	1872	1882	NORM	PA_E	12	0
20110810-142029	15524	951276	8472666	3223047	5249619	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6570	134	14424	902	13891	0	0	1605	1592	NORM	PA_E	12	0
20110810-142033	15524	951276	8472666	3223047	5249619	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6775	134	14430	778	13110	0	0	1564	1551	NORM	PA_E	12	0
20110810-142036	15524	951276	8472666	3223047	5249619	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6930	134	14435	763	13132	0	0	1530	1517	NORM	PA_E	12	0
20110810-142040	15524	951276	8472666	3223047	5249619	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	7017	134	14441	752	13125	0	0	1508	1498	NORM	PA_E	12	0
20110810-142044	15524	951276	8472666	3223047	5249619	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	7099	134	14446	659	11615	0	0	1312	1307	NORM	PA_E	12	0
20110810-142047	15524	951276	8472666	3223047	5249619	1058468	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	7122	134	14452	1	22	0	0	0	0	NORM	PA_E	12	0
20110810-142051	15524	951276	8472666	3223047	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6982	134	14457	0	0	0	0	0	0	NORM	PA_E	12	0
20110810-142055	15524	951276	8472666	3223047	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6847	134	14463	0	0	0	0	0	0	NORM	PA_E	12	0
20110810-142058	15524	951276	8472666	3223047	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6647	134	14468	65212	0	1799	0	64480	64476	NORM	PA_E	12	0
20110810-142102	15524	951276	8472666	3223047	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	6302	134	14473	63897	0	9444	2313	62646	62646	NORM	PA_E	12	0
20110810-142106	15524	951276	8472666	3223047	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5727	134	14478	63282	0	12014	3726	62684	63297	NORM	PA_E	12	0
20110810-142109	15524	951276	8472666	3223047	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5262	134	14483	64320	0	6489	0	62566	62279	NORM	PA_E	12	0
20110810-142113	15524	951276	8472666	3223047	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4822	134	14487	63524	0	10858	963	61736	61726	NORM	PA_E	12	0
20110810-142117	15524	951276	8472666	3223047	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4295	134	14490	63788	0	9316	0	62009	62014	NORM	PA_E	12	0
20110810-142120	15524	951276	8472666	3223054	5249619	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3809	134	14493	63669	0	9958	0	61399	61410	NORM	PA_E	12	0
20110810-142124	15524	951276	8472678	3223054	5249624	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3283	134	14496	64295	0	6617	0	63024	63004	NORM	PA_E	12	0
20110810-142128	15524	951276	8472678	3223054	5249624	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2924	134	14499	64295	0	6617	0	63028	63011	NORM	PA_E	12	0
20110810-142131	15524	951276	8472678	3223054	5249624	1058469	5815	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2547	134	14501	64030	0	8095	0	62467	62389	NORM	PA_E	12	0
20110810-142135	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	2069	134	14503	63970	0	7131	0	63522	63531	NORM	PA_E	12	0
20110810-142139	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1745	134	14504	64247	0	7067	0	61391	61395	NORM	PA_E	12	0
20110810-142142	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1164	134	14505	63294	0	15163	0	59491	59508	NORM	PA_E	12	0
20110810-142146	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	402	134	14506	62968	0	12400	10665	65525	65535	NORM	PA_E	12	0
20110810-142150	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	7	134	14506	63764	0	9316	9316	0	0	NORM	CH_I	13	0
20110810-142153	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14506	63897	0	8673	8673	0	0	NORM	CH_E	13	0
20110810-142157	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	134	14506	63946	0	8481	8481	0	0	NORM	CH_E	13	0
20110810-142201	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	134	14506	63946	0	8416	8481	0	0	NORM	CH_E	13	0
20110810-142204	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	134	14506	63957	0	8481	8416	0	0	NORM	CH_E	13	0
20110810-142208	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	134	14506	63957	0	8416	8416	0	0	NORM	CH_E	13	0
20110810-142212	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	250	134	14506	2387	10689	0	0	4769	4776	NORM	PA_I	13	0
20110810-142215	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	975	134	14507	2376	10640	0	0	4770	4775	NORM	PA_E	13	0
20110810-142219	15524	951276	8472678	3223054	5249624	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1679	134	14508	2768	12484	0	0	5303	5183	NORM	PA_E	13	0
20110810-142223	15524	951276	8472680	3223059	5249621	1058470	5815	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	2385	134	14509	2033	12510	0	0	3957	3854	NORM	PA_E	13	0
