20120817-122013	15160	990245	9699834	3676421	6023413	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122015	15160	990245	9699834	3676421	6023413	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122018	15160	990245	9699834	3676421	6023413	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122020	15160	990245	9699834	3676421	6023413	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122023	15160	990245	9699834	3676421	6023413	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122025	15160	990245	9699834	3676421	6023413	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122028	15160	990245	9699834	3676421	6023413	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122031	15160	990245	9699834	3676421	6023413	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122033	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122036	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122038	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122041	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122043	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122046	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122049	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122051	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122054	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122056	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
20120817-122059	15160	990245	9699837	3676422	6023415	1210346	13876	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	120	NORM	PA_E	9	0
