20130426-105958	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	121	NORM	CH_E	6	0
20130426-110001	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	121	NORM	CH_E	6	0
20130426-110003	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	121	NORM	CH_E	6	0
20130426-110006	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	169	121	NORM	CH_E	6	0
20130426-110009	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	727	121	NORM	PA_I	6	0
20130426-110012	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1360	121	NORM	PA_E	6	0
20130426-110014	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1943	121	NORM	PA_E	6	0
20130426-110017	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	2421	121	NORM	PA_E	6	0
20130426-110020	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2793	121	NORM	PA_E	6	0
20130426-110023	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3117	121	NORM	PA_E	6	0
20130426-110026	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3412	121	NORM	PA_E	6	0
20130426-110028	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3653	121	NORM	PA_E	6	0
20130426-110031	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	3884	121	NORM	PA_E	6	0
20130426-110034	15524	962505	7495263	2806977	4688286	1317105	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4113	121	NORM	PA_E	6	0
20130426-110037	15524	962505	7495263	2806977	4688286	1317106	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4339	121	NORM	PA_E	6	0
20130426-110040	15524	962505	7495263	2806977	4688286	1317106	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4541	121	NORM	PA_E	6	0
20130426-110042	15524	962505	7495263	2806977	4688286	1317106	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4754	121	NORM	PA_E	6	0
20130426-110045	15524	962505	7495263	2806977	4688286	1317106	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	4993	121	NORM	PA_E	6	0
20130426-110048	15524	962505	7495263	2806977	4688286	1317106	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5218	121	NORM	PA_E	6	0
20130426-110051	15524	962505	7495263	2806977	4688286	1317106	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5426	121	NORM	PA_E	6	0
20130426-110053	15524	962505	7495263	2806977	4688286	1317106	10653	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	5648	121	NORM	PA_E	6	0
