20131129-143847	0	0	4485237	1751556	2733681	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	0	63944	0	9637	9637	0	0	1502	0	65528	8	ON	N_D	0	0
20131129-143849	0	0	4485237	1751556	2733681	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	0	63944	0	9637	9637	0	0	1500	0	65528	8	NORM_I	N_D	0	0
20131129-143853	0	0	4485237	1751556	2733681	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	0	63954	0	9637	9637	0	0	1500	0	65528	8	NORM	N_D	0	0
20131129-143857	0	0	4485237	1751556	2733681	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	0	63944	0	9637	9637	0	0	1513	0	65528	8	NORM	N_D	0	0
20131129-144413	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17427	0	65528	8	NORM	N_D	0	0
20131129-144417	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17390	0	65528	8	NORM	N_D	0	0
20131129-144421	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17411	0	0	8	NORM	N_D	0	0
20131129-144425	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17414	0	65528	65528	NORM	N_D	0	0
20131129-144429	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17453	0	65528	8	NORM	N_D	0	0
20131129-144431	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17468	0	65528	8	NORM	N_D	0	0
20131129-144433	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17457	0	65528	8	NORM	N_D	0	0
20131129-144435	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	106	0	65528	0	NORM	N_D	0	0
20131129-144437	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	106	0	65528	65528	NORM	N_D	0	0
20131129-144439	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	106	0	65528	8	NORM	N_D	0	0
20131129-144443	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	107	0	65528	8	NORM	N_D	0	0
20131129-144445	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	107	0	65528	8	NORM	N_D	0	0
20131129-144449	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	107	0	0	8	NORM	N_D	0	0
20131129-144451	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	106	0	65528	8	NORM	N_D	0	0
20131129-144455	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17482	0	65528	8	NORM	N_D	0	0
20131129-144457	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17442	0	0	8	NORM	N_D	0	0
20131129-144459	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17419	0	65528	0	NORM	N_D	0	0
20131129-144502	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17431	0	0	8	NORM	N_D	0	0
20131129-144504	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17447	0	65528	8	NORM	N_D	0	0
20131129-144508	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17457	0	65528	0	NORM	N_D	0	0
20131129-144514	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17436	0	0	8	NORM	N_D	0	0
20131129-144516	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17438	0	65528	8	NORM	N_D	0	0
20131129-144518	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17442	0	65528	8	NORM	N_D	0	0
20131129-144520	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17355	0	65528	8	NORM	N_D	0	0
20131129-144522	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17441	0	65528	8	NORM	N_D	0	0
20131129-144524	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17422	0	65528	8	NORM	N_D	0	0
20131129-144526	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17410	0	65519	8	NORM	N_D	0	0
20131129-144530	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17404	0	65528	0	NORM	N_D	0	0
20131129-144534	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17390	0	65528	8	NORM	N_D	0	0
20131129-144538	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17343	0	0	0	NORM	N_D	0	0
20131129-144540	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17364	0	65528	8	NORM	N_D	0	0
20131129-144542	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17357	0	65528	8	NORM	N_D	0	0
20131129-144546	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17341	0	0	8	NORM	N_D	0	0
20131129-144548	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17352	0	65528	0	NORM	N_D	0	0
20131129-144552	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17378	0	65528	8	NORM	N_D	0	0
20131129-144556	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17401	0	65528	8	NORM	N_D	0	0
20131129-144600	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17432	0	0	0	NORM	N_D	0	0
20131129-144602	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17438	0	65528	8	NORM	N_D	0	0
20131129-144604	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17425	0	65528	8	NORM	N_D	0	0
20131129-144608	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17401	0	0	8	NORM	N_D	0	0
20131129-144610	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17401	0	0	8	NORM	N_D	0	0
20131129-144612	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17387	0	65519	0	NORM	N_D	0	0
20131129-144616	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17389	0	65528	8	NORM	N_D	0	0
20131129-144618	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63944	0	9637	9573	0	0	17371	0	65528	8	NORM	N_D	0	0
20131129-144620	0	0	4485238	1751556	2733682	1418198	19784	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17358	0	65528	8	NORM	N_D	0	0
