20131206-082802	15509	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9573	9573	0	0	17153	70	453	462	NORM_I	FIM_M	15	0
20131206-082804	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9509	9509	0	0	17140	71	453	471	NORM	N_D	15	0
20131206-082807	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9573	9573	0	0	17079	68	435	453	NORM	N_D	0	0
20131206-082809	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17096	5	8	8	NORM	N_D	0	0
20131206-082813	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9509	9509	0	0	17138	0	65528	8	NORM	N_D	0	0
20131206-082817	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	62987	0	15998	15998	0	0	17098	0	65528	8	NORM	N_D	0	0
20131206-082819	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63848	0	10215	10087	0	0	17141	0	65528	8	NORM	N_D	0	0
20131206-082823	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63944	0	9637	9637	0	0	17200	0	65519	8	NORM	N_D	0	0
20131206-082825	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63114	0	15805	15805	0	0	17204	0	65528	8	NORM	N_D	0	0
20131206-082827	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63710	0	11051	10472	0	0	17143	0	0	8	NORM	N_D	0	0
20131206-082829	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63911	0	9830	9830	0	0	17122	0	65528	0	NORM	N_D	0	0
20131206-082831	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63933	0	9766	9766	0	0	17133	9	44	62	NORM	N_D	0	0
20131206-082835	0	0	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63922	0	9766	9766	0	0	17119	0	26	44	NORM	N_D	0	0
20131206-082839	15516	990244	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63933	0	9637	9637	0	0	17146	6	26	53	NORM	N_D	0	0
20131206-082841	15516	990244	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17152	0	35	62	NORM	ACT	0	0
20131206-082843	15516	990244	4508091	1759632	2748459	1421129	19894	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17188	0	71	79	NORM	ACT	1	0
