20130411-170549	15535	990244	6118760	2319481	3799279	1274145	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	4323	123	NORM	PA_E	10	0
20130411-170552	15535	990244	6118760	2319481	3799279	1274145	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	4696	123	NORM	PA_E	10	0
20130411-170555	15535	990244	6118760	2319481	3799279	1274145	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5022	123	NORM	PA_E	10	0
20130411-170558	15535	990244	6118760	2319481	3799279	1274145	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5336	123	NORM	PA_E	10	0
20130411-170601	15535	990244	6118760	2319481	3799279	1274145	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5573	123	NORM	PA_E	10	0
20130411-170604	15535	990244	6118760	2319481	3799279	1274145	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5636	123	NORM	PA_E	10	0
20130411-170607	15535	990244	6118760	2319481	3799279	1274146	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5725	123	NORM	PA_E	10	0
20130411-170609	15535	990244	6118760	2319481	3799279	1274146	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5810	123	NORM	PA_E	10	0
20130411-170612	15535	990244	6118760	2319481	3799279	1274146	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5891	123	NORM	PA_E	10	0
20130411-170615	15535	990244	6118773	2319481	3799292	1274146	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	5974	123	NORM	PA_E	10	0
20130411-170618	15535	990244	6118773	2319481	3799292	1274146	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6143	123	NORM	PA_E	10	0
20130411-170621	15535	990244	6118773	2319481	3799292	1274146	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6315	123	NORM	PA_E	10	0
20130411-170624	15535	990244	6118773	2319481	3799292	1274146	15091	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	6413	123	NORM	PA_E	10	0
