20130328-150341	0	0	1326986	504361	822625	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	ON	N_D	0	0
20130328-150344	0	0	1326986	504361	822625	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM_I	N_D	0	0
20130328-150346	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150349	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150351	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150354	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150356	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150359	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150401	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150404	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150407	0	0	0	0	0	1264622	12036	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150409	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150412	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150414	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150417	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150419	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150422	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150424	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150427	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150429	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
20130328-150432	0	0	0	0	0	1264622	12036	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	117	NORM	N_D	0	0
