20120410-173304	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173307	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173309	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173312	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173314	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173317	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173320	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173322	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173325	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173327	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173330	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173333	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173335	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173338	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173340	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173343	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173346	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173348	15539	990244	8970389	3481398	5488991	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173351	15539	990244	8970394	3481398	5488996	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173353	15539	990244	8970394	3481398	5488996	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173356	15539	990244	8970394	3481398	5488996	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173359	15539	990244	8970394	3481398	5488996	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173401	15539	990244	8970394	3481398	5488996	268124350	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173404	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173406	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173409	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173412	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173414	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173417	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173419	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173422	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	124	NORM	PA_E	1	0
20120410-173425	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	1	0	0	125	NORM	PA_E	1	0
20120410-173427	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	125	NORM	CH_I	2	0
20120410-173430	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	125	NORM	CH_E	2	0
20120410-173432	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	127	NORM	CH_E	2	0
20120410-173435	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	127	NORM	CH_E	2	0
20120410-173438	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	128	NORM	CH_E	2	0
20120410-173440	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	128	NORM	CH_E	2	0
20120410-173443	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	128	NORM	CH_E	2	0
20120410-173445	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	129	NORM	CH_E	2	0
20120410-173448	15539	990244	8970394	3481398	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	129	NORM	CH_E	2	0
20120410-173450	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	129	NORM	CH_E	2	0
20120410-173453	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	129	NORM	CH_E	2	0
20120410-173456	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0	0	129	NORM	CH_E	2	0
20120410-173458	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	0	0	0	129	NORM	CH_E	2	0
20120410-173501	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	0	0	0	129	NORM	CH_E	2	0
20120410-173503	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	0	0	0	129	NORM	CH_E	2	0
20120410-173506	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	0	0	0	129	NORM	CH_E	2	0
20120410-173509	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	1	1	0	0	0	129	NORM	CH_E	2	0
20120410-173511	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	129	NORM	PA_I	2	0
20120410-173514	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173516	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173519	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173521	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173524	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173527	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173529	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173532	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173534	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173537	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173540	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173542	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173545	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173547	15539	990244	8970396	3481400	5488996	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173550	15539	990244	8970402	3481400	5489002	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
20120410-173553	15539	990244	8970402	3481400	5489002	268124351	7860	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	129	NORM	PA_E	2	0
