20131129-143945	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63911	0	9894	9894	0	0	17246	63	426	435	NORM_I	N_D	0	0
20131129-143949	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63933	0	9701	9701	0	0	17253	60	399	399	NORM	N_D	0	0
20131129-143953	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63944	0	9637	9637	0	0	17277	62	408	408	NORM	N_D	0	0
20131129-143956	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63944	0	9637	9573	0	0	17104	56	373	373	NORM	N_D	0	0
20131129-144000	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9637	9637	0	0	17111	56	373	373	NORM	N_D	0	0
20131129-144004	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63944	0	9637	9637	0	0	17142	56	373	373	NORM	N_D	0	0
20131129-144007	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63944	0	9637	9637	0	0	17094	56	373	373	NORM	N_D	0	0
20131129-144011	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17098	56	373	373	NORM	N_D	0	0
20131129-144015	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	16905	56	373	373	NORM	N_D	0	0
20131129-144018	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9637	9637	0	0	17011	51	337	337	NORM	N_D	0	0
20131129-144022	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	117	0	63805	0	10344	10344	0	0	17060	6	26	26	NORM	N_D	0	0
20131129-144026	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63922	0	9766	9766	0	0	16972	0	8	8	NORM	N_D	0	0
20131129-144029	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	62881	0	16062	16062	0	0	16936	0	8	8	NORM	N_D	0	0
20131129-144033	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63911	0	9830	9830	0	0	17001	0	0	8	NORM	N_D	0	0
20131129-144037	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63019	0	15227	15612	0	0	17088	0	8	8	NORM	N_D	0	0
20131129-144041	0	0	4485237	1751556	2733681	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63880	0	9958	9958	0	0	17052	0	8	0	NORM	N_D	0	0
20131129-144044	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63944	0	9637	9637	0	0	17198	0	8	8	NORM	N_D	0	0
20131129-144048	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63922	0	9766	9766	0	0	17159	0	8	8	NORM	N_D	0	0
20131129-144052	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63922	0	9766	9701	0	0	17156	0	8	8	NORM	N_D	0	0
20131129-144055	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63933	0	9637	9637	0	0	17304	0	8	8	NORM	N_D	0	0
20131129-144059	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	64029	0	9123	9123	0	0	17371	0	8	8	NORM	N_D	0	0
20131129-144103	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63975	0	9509	9509	0	0	17329	0	0	0	NORM	N_D	0	0
20131129-144106	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9509	9509	0	0	17299	0	8	8	NORM	N_D	0	0
20131129-144110	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17255	0	8	8	NORM	N_D	0	0
20131129-144114	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17347	0	0	0	NORM	N_D	0	0
20131129-144117	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63944	0	9637	9637	0	0	17332	0	8	8	NORM	N_D	0	0
20131129-144121	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17362	0	8	8	NORM	N_D	0	0
20131129-144125	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17382	0	8	8	NORM	N_D	0	0
20131129-144129	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17263	0	8	8	NORM	N_D	0	0
20131129-144134	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17463	0	8	0	NORM	N_D	0	0
20131129-144138	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17428	0	65528	65528	NORM	N_D	0	0
20131129-144142	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17436	0	8	8	NORM	N_D	0	0
20131129-144145	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17421	0	8	8	NORM	N_D	0	0
20131129-144149	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63965	0	9573	9573	0	0	17335	0	8	0	NORM	N_D	0	0
20131129-144153	0	0	4485238	1751556	2733682	1418198	20330	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	117	0	63954	0	9573	9573	0	0	17236	0	8	8	NORM	N_D	0	0
